1,2,3,4,5,6,7,8,9,10
2021-10-17 10:47:13, , , ,RUNNING,STARTED,20211017104713,,,
2021-10-17 10:47:18, , , ,RUNNING,STARTED,20211017104718,,,
2021-10-17 10:51:46, , , ,RUNNING,STARTED,20211017105146,,,
2021-10-17 11:00:16, , , ,RUNNING,STARTED,20211017110016,,,
2021-10-17 11:00:52, , , ,RUNNING,STARTED,20211017110052,,,
2021-10-17 11:01:43, , , ,RUNNING,STARTED,20211017110143,,,
2021-10-17 11:02:12, , , ,RUNNING,STARTED,20211017110212,,,
2021-10-17 11:03:07, , , ,IDLE/STOP,STARTED,20211017110307,,,
2021-10-17 11:03:19, , , ,READY,STARTED,20211017110319,,,
2021-10-17 11:03:25, , , ,IDLE/STOP,STARTED,20211017110325,,,
2021-10-17 11:03:37, , , ,READY,STARTED,20211017110337,,,
2021-10-17 11:04:56, , , ,RUNNING,STARTED,20211017110456,,,
2021-10-17 11:16:25, , , ,RUNNING,STARTED,20211017111625,,,
2021-10-17 11:23:37, , , ,RUNNING,STARTED,20211017112337,,,
2021-10-17 11:30:17, , , ,RUNNING,STARTED,20211017113017,,,
2021-10-17 11:33:11, , , ,RUNNING,STARTED,20211017113311,,,
2021-10-17 11:36:54, , , ,RUNNING,STARTED,20211017113654,,,
2021-10-17 11:37:27, , , ,RUNNING,STARTED,20211017113727,,,
2021-10-17 11:38:04, , , ,RUNNING,STARTED,20211017113804,,,
2021-10-17 11:41:19, , , ,RUNNING,STARTED,20211017114119,,,
2021-10-17 11:43:15, , , ,RUNNING,STARTED,20211017114315,,,
